seq,send_stack_us,recv_stack_us,network_latency_us
699,18.1240234375,84.3990478515625,3014
700,18.4859619140625,93.6959228515625,3027
701,17.7139892578125,100.14892578125,3038
702,16.7520751953125,45.166015625,3059
703,16.0399169921875,56.72802734375,3075
704,15.760009765625,94.4390869140625,3064
705,14.4969482421875,58.199951171875,3055
706,15.68896484375,80.373046875,3035
707,12.4229736328125,75.5140380859375,3063
708,14.8780517578125,88.346923828125,3024
709,20.2989501953125,88.4769287109375,2989
710,18.7860107421875,51.0960693359375,3020
711,16.3310546875,58.7210693359375,2990
712,16.3699951171875,46.7479248046875,2967
713,26.87109375,98.2659912109375,2958
714,38.9029541015625,57.6290283203125,2974
715,22.5440673828125,290.4989013671875,2998
716,77.1749267578125,34.68505859375,2977
717,21.1689453125,62.7989501953125,2953
718,17.031982421875,66.7059326171875,2960
719,16.06005859375,110.22900390625,2945
720,19.2669677734375,88.35791015625,2923
721,17.3929443359375,43.722900390625,2973
722,15.43896484375,54.833984375,2982
723,17.573974609375,58.5899658203125,3006
724,18.9859619140625,69.1400146484375,3022
725,22.64404296875,41.718994140625,2987
726,16.23095703125,59.152099609375,2970
727,15.739990234375,98.3660888671875,2936
728,20.248046875,51.2969970703125,2896
729,16.490966796875,51.947998046875,2899
730,15.77001953125,42.8819580078125,2878
731,51.868896484375,38.9930419921875,2841
732,16.9930419921875,97.4029541015625,2803
733,25.0679931640625,32.3399658203125,2784
734,17.35302734375,49.633056640625,2775
735,15.6300048828125,107.9849853515625,2769
736,19.3060302734375,85.741943359375,2778
737,18.825927734375,86.1229248046875,2786
738,23.4239501953125,89.0989990234375,2784
739,18.5849609375,39.7559814453125,2809
740,17.60400390625,39.9949951171875,2820
741,17.803955078125,73.198974609375,2809
742,24.2159423828125,54.944091796875,2761
743,16.260986328125,55.85498046875,2765
744,20.3089599609375,51.2269287109375,2789
745,16.2611083984375,53.83203125,2798
746,16.3699951171875,52.1990966796875,2795
747,15.8089599609375,109.7969970703125,2776
748,21.7110595703125,95.6810302734375,2806
749,21.2509765625,84.1890869140625,2866
750,62.68798828125,98.0159912109375,2983
751,20.5400390625,117.4219970703125,3023
752,20.658935546875,130.3770751953125,2991
753,22.4140625,54.491943359375,2974
754,20.1280517578125,93.5770263671875,3090
755,41.6689453125,186.56298828125,3050
756,15.39990234375,56.8470458984375,3064
757,19.91796875,56.717041015625,3098
758,30.636962890625,54.552978515625,3100
759,16.81103515625,44.5439453125,3114
760,16.822021484375,47.4200439453125,3148
761,18.0240478515625,51.718017578125,3108
762,17.4530029296875,74.3699951171875,3090
763,16.25,50.155029296875,3082
764,18.4549560546875,56.5369873046875,3054
765,18.615966796875,64.0211181640625,3053
766,12.7139892578125,57.5079345703125,3003
767,18.574951171875,67.197021484375,2990
768,13.7869873046875,54.6839599609375,2987
769,20.43798828125,53.1109619140625,2960
770,18.094970703125,51.3880615234375,2973
771,18.1739501953125,39.405029296875,3021
772,24.06494140625,43.9730224609375,3021
773,17.2440185546875,62.748046875,3005
774,12.10302734375,55.465087890625,2983
775,16.2109375,43.8619384765625,2985
776,17.33203125,42.52001953125,3001
777,17.52294921875,74.8609619140625,2947
778,15.7100830078125,62.3179931640625,2913
779,18.6849365234375,75.81298828125,2936
780,37.1800537109375,52.5379638671875,2952
781,30.0269775390625,69.342041015625,3007
782,81.032958984375,45.155029296875,3004
783,19.1669921875,217.010009765625,2981
784,22.81298828125,80.0609130859375,2995
785,44.364013671875,45.2760009765625,2956
786,20.157958984375,44.865966796875,2950
787,26.8499755859375,36.0390625,2950
788,26.2890625,86.4930419921875,2967
789,23.9749755859375,67.8880615234375,3005
790,23.39501953125,52.3980712890625,2981
791,21.6099853515625,59.281005859375,2974
792,22.843017578125,80.9530029296875,2926
793,20.347900390625,62.47802734375,2927
794,18.9468994140625,44.193115234375,2910
795,16.9620361328125,72.3460693359375,2902
796,13.074951171875,42.9410400390625,2841
797,13.594970703125,63.7010498046875,2811
798,18.3839111328125,63.760009765625,2807
799,19.636962890625,63.1099853515625,2836
800,29.14501953125,79.5399169921875,2856
801,19.5169677734375,43.4429931640625,2871
802,18.1549072265625,62.597900390625,2881
803,13.616943359375,55.986083984375,2858
804,17.843017578125,71.6949462890625,2895
805,39.123046875,52.1580810546875,2973
806,16.9010009765625,62.448974609375,2956
807,12.6739501953125,80.4019775390625,2927
808,20.43994140625,65.242919921875,2936
809,17.072021484375,63.77001953125,2904
810,12.865966796875,58.6910400390625,2943
811,16.802001953125,40.7969970703125,2996
812,12.4039306640625,55.8560791015625,3029
813,23.5350341796875,64.883056640625,3136
814,20.197998046875,67.488037109375,3140
815,23.39501953125,38.4329833984375,3233
816,21.0399169921875,65.0030517578125,3183
817,17.0430908203125,89.4990234375,3167
818,50.676025390625,67.8580322265625,3204
819,19.5660400390625,40.044921875,3222
820,19.906982421875,132.801025390625,3217
821,54.383056640625,180.1409912109375,3332
822,40.075927734375,63.6708984375,3322
823,17.7550048828125,45.094970703125,3353
824,17.3729248046875,34.9859619140625,3298
825,17.2540283203125,56.366943359375,3264
826,22.5631103515625,111.9619140625,3224
827,21.3409423828125,107.0120849609375,3172
828,82.95703125,97.373046875,9303
829,69.0,57.7899169921875,8582
830,24.736083984375,122.010009765625,7929
831,27.361083984375,49.322998046875,7334
832,25.72802734375,73.0980224609375,6914
833,24.0859375,43.6910400390625,6443
834,18.2650146484375,90.4400634765625,6072
835,19.907958984375,39.60498046875,5739
836,44.6749267578125,37.02001953125,5410
837,20.8089599609375,212.73193359375,5166
838,43.0709228515625,145.2650146484375,5014
839,30.5380859375,73.9600830078125,4878
840,25.156982421875,51.9580078125,4704
841,18.696044921875,60.9759521484375,4477
842,17.8740234375,69.39208984375,4265
843,19.5059814453125,242.6180419921875,4084
844,25.5579833984375,96.8330078125,9531
845,136.7890625,42.2301025390625,8832
846,23.805908203125,56.5880126953125,8111
847,24.10498046875,51.3980712890625,7643
848,24.5660400390625,49.2130126953125,7069
849,19.35693359375,192.4140625,6493
850,27.031005859375,84.3499755859375,6043
851,69.23193359375,85.52099609375,5644
852,52.468017578125,63.218994140625,5373
853,66.56494140625,41.8800048828125,5113
854,20.8890380859375,90.1610107421875,4887
855,44.3441162109375,59.81298828125,4760
856,15.698974609375,66.68603515625,4522
857,15.0589599609375,62.4080810546875,4335
858,16.6319580078125,74.6409912109375,4171
859,19.3060302734375,182.5159912109375,4055
860,46.238037109375,66.0450439453125,3909
861,13.865966796875,54.3729248046875,3812
862,24.0250244140625,159.4810791015625,9426
863,18.50390625,388.4339599609375,9062
864,30.18701171875,52.449951171875,8095
865,14.22705078125,75.7650146484375,7245
866,13.2850341796875,20.9600830078125,6500
867,18.5250244140625,59.9639892578125,5831
868,17.0419921875,33.1529541015625,5245
869,12.5029296875,112.3919677734375,4701
870,23.3328857421875,90.6910400390625,4270
871,16.27099609375,214.4949951171875,3863
872,59.8330078125,107.2130126953125,3510
873,31.6400146484375,52.950927734375,3198
874,117.6829833984375,47.3499755859375,2924
875,18.7860107421875,51.8079833984375,2741
876,18.625,217.9410400390625,2519
877,22.06103515625,49.7039794921875,2330
878,16.4410400390625,53.6019287109375,2147
879,15.7889404296875,83.0870361328125,1983
880,25.799072265625,55.8759765625,1847
881,17.654052734375,96.9730224609375,1745
882,17.7740478515625,76.123046875,1628
883,23.205078125,38.281982421875,9447
884,95.1800537109375,359.4599609375,8496
885,25.5279541015625,234.3218994140625,7634
886,29.89599609375,105.448974609375,7283
887,48.2099609375,114.236083984375,6816
888,31.9410400390625,240.8050537109375,6108
889,46.867919921875,607.26708984375,5518
890,24.14599609375,117.5819091796875,4971
891,80.9630126953125,91.6529541015625,4479
892,19.5870361328125,53.571044921875,4023
893,17.1820068359375,189.8990478515625,3648
894,23.3740234375,127.0699462890625,3331
895,15.77001953125,53.8909912109375,3040
896,20.6590576171875,180.5718994140625,2779
897,59.8330078125,918.91796875,2565
898,27.0909423828125,77.0250244140625,2390
899,60.35400390625,87.60498046875,2243
900,27.6929931640625,53.3209228515625,2073
901,19.9169921875,372.4840087890625,1914
902,17.8450927734375,30.737060546875,1821
903,22.7330322265625,100.4300537109375,1806
904,288.6170654296875,76.3839111328125,1737
905,23.8450927734375,78.93896484375,1718
906,52.4090576171875,42.9210205078125,1626
907,12.4849853515625,67.677978515625,1540
908,18.7659912109375,68.009033203125,1446
909,16.801025390625,92.60595703125,1365
910,54.7030029296875,104.9580078125,8687
911,67.43701171875,158.7900390625,7857
912,50.125,39.35400390625,7127
913,14.778076171875,434.701904296875,6400
914,48.02099609375,75.052001953125,5765
915,22.924072265625,89.949951171875,5291
916,72.447021484375,121.2890625,4783
917,16.010986328125,93.376953125,4308
918,20.958984375,84.6500244140625,3903
919,13.7349853515625,50.364990234375,3529
920,17.654052734375,886.9268798828125,3194
921,22.2119140625,91.8330078125,2942
922,15.1300048828125,67.7979736328125,2724
923,128.2730712890625,247.698974609375,2516
924,17.77392578125,77.2069091796875,2332
925,15.4989013671875,84.0,2173
926,14.68798828125,1140.0059814453125,2022
927,56.8880615234375,89.028076171875,1889
928,33.2020263671875,76.987060546875,1799
929,18.7860107421875,211.5789794921875,1682
930,33.9639892578125,85.802001953125,1577
931,17.56298828125,83.9080810546875,1498
932,79.9320068359375,217.300048828125,1415
933,27.2830810546875,94.0570068359375,10394
934,23.4150390625,90.52099609375,9535
935,134.8350830078125,82.35595703125,8471
936,32.0810546875,303.3441162109375,7634
937,22.1710205078125,80.2919921875,6828
938,18.7850341796875,61.5660400390625,6115
939,26.7010498046875,71.7960205078125,5462
940,13.35498046875,70.77392578125,4954
941,15.5589599609375,98.51708984375,4490
942,20.2989501953125,80.0010986328125,4087
943,18.2449951171875,93.927978515625,3708
944,21.0390625,165.572021484375,3446
945,225.7969970703125,41.126953125,3170
946,16.321044921875,67.0159912109375,2915
947,17.802978515625,52.530029296875,2673
948,232.821044921875,83.197021484375,2479
949,16.35009765625,56.4869384765625,2329
950,13.2950439453125,119.2960205078125,2152
951,68.6510009765625,90.19091796875,2171
952,49.9349365234375,31.989990234375,2019
953,12.242919921875,182.3349609375,1895
954,59.112060546875,176.6439208984375,9858
955,23.1839599609375,109.1669921875,8893
956,27.98193359375,85.903076171875,8023
957,18.4541015625,677.291015625,7233
958,55.7659912109375,102.27294921875,6498
959,22.6339111328125,39.0330810546875,5931
960,13.845947265625,382.7530517578125,5326
961,24.175048828125,109.6580810546875,4819
962,32.22998046875,174.4200439453125,4418
963,57.0780029296875,256.6849365234375,4286
964,14.4171142578125,93.677001953125,3898
965,92.2550048828125,119.5660400390625,3558
966,16.52099609375,81.0140380859375,3291
967,22.85400390625,83.5880126953125,3001
968,17.4530029296875,71.4549560546875,2743
969,18.0650634765625,42.3399658203125,2506
970,14.0260009765625,32.52099609375,2301
971,12.1729736328125,53.3809814453125,2125
972,18.3060302734375,50.256103515625,1977
973,30.41796875,39.5439453125,1949
974,25.6580810546875,75.7730712890625,1838
975,32.3299560546875,45.60498046875,11036
976,25.9281005859375,102.333984375,9863
977,23.89599609375,293.3638916015625,8888
978,27.0010986328125,79.5400390625,8117
979,63.9820556640625,57.9100341796875,7232
980,31.5,65.1939697265625,6461
981,24.3260498046875,36.056884765625,5828
982,17.2130126953125,46.3369140625,5215
983,32.4010009765625,210.7679443359375,4666
984,19.325927734375,82.06494140625,4196
985,18.114990234375,95.652099609375,3768
986,50.5760498046875,191.1109619140625,3415
987,47.0999755859375,126.458984375,3114
988,81.31396484375,249.4119873046875,3005
989,19.135009765625,134.072998046875,2754
990,21.1700439453125,191.9229736328125,2579
991,18.8160400390625,92.926025390625,2373
992,34.655029296875,234.43310546875,10762
993,64.3819580078125,63.0589599609375,9647
994,22.1629638671875,168.10693359375,8620
995,47.0780029296875,37.2100830078125,7843
996,16.60302734375,45.31591796875,7010
997,16.050048828125,62.8380126953125,6366
998,15.5999755859375,37.882080078125,5678
999,16.14990234375,42.6510009765625,5079
1000,16.139892578125,39.68505859375,4570
1001,26.1400146484375,47.9610595703125,4122
1002,16.842041015625,49.52392578125,3708
1003,16.8509521484375,55.2130126953125,3355
1004,13.3450927734375,122.3709716796875,3052
1005,18.5750732421875,43.6519775390625,2789
1006,16.883056640625,38.7039794921875,2549
1007,16.991943359375,44.5140380859375,2339
1008,12.3829345703125,30.1370849609375,2138
1009,12.0030517578125,56.044921875,1972
1010,14.4169921875,58.4110107421875,1828
1011,16.1319580078125,762.4520263671875,1709
1012,33.6929931640625,53.0,1604
1013,21.2200927734375,45.8759765625,1549
1014,17.803955078125,108.7249755859375,1508
1015,19.47705078125,48.842041015625,1451
1016,16.761962890625,61.2760009765625,1380
1017,12.824951171875,39.9249267578125,1304
1018,17.0631103515625,50.2340087890625,1258
1019,16.6820068359375,45.3060302734375,1207
1020,15.75,51.697021484375,1170
1021,17.1229248046875,52.0770263671875,1127
1022,16.35107421875,76.1739501953125,1106
1023,16.5709228515625,179.5400390625,1074
1024,14.177001953125,90.239990234375,1054
1025,16.700927734375,41.177001953125,1033
1026,11.992919921875,41.117919921875,995
1027,11.9930419921875,41.448974609375,967
1028,11.991943359375,61.95703125,946
1029,13.073974609375,46.0260009765625,919
1030,16.6309814453125,85.5609130859375,922
1031,17.7630615234375,63.049072265625,904
1032,11.9219970703125,41.3779296875,885
1033,17.251953125,86.364013671875,949
1034,18.845947265625,49.6539306640625,950
1035,17.1419677734375,51.66796875,933
1036,48.1920166015625,52.8599853515625,914
1037,16.0299072265625,64.9830322265625,897
1038,41.096923828125,52.1090087890625,906
1039,18.635009765625,53.7620849609375,895
1040,16.98193359375,62.0469970703125,885
1041,13.5250244140625,39.824951171875,867
1042,16.1199951171875,62.0679931640625,872
1043,39.2640380859375,57.43896484375,6754
1044,18.4259033203125,81.2640380859375,6071
1045,16.8919677734375,76.573974609375,5437
1046,16.9620361328125,47.3800048828125,4883
1047,14.6470947265625,59.7130126953125,4400
1048,18.0550537109375,36.530029296875,3966
1049,87.885986328125,81.384033203125,3617
1050,14.7369384765625,45.2060546875,3345
1051,14.3060302734375,32.10009765625,3053
1052,13.0050048828125,38.29296875,2781
1053,20.5389404296875,93.97705078125,2629
1054,13.1650390625,49.8740234375,2403
1055,18.81494140625,65.5439453125,2209
1056,13.0050048828125,52.8699951171875,2038
1057,34.196044921875,91.77294921875,1898
1058,45.114013671875,76.574951171875,1804
1059,17.072021484375,73.468994140625,1748
1060,17.1129150390625,64.071044921875,1633
1061,12.9649658203125,38.4630126953125,1569
1062,17.593017578125,202.0919189453125,1478
1063,19.406005859375,51.7469482421875,1382
1064,16.632080078125,77.7569580078125,1319
1065,17.27197265625,60.5340576171875,1276
1066,53.781982421875,43.1619873046875,1525
1067,17.2220458984375,49.2230224609375,1471
1068,16.8209228515625,53.4710693359375,1410
1069,15.469970703125,46.8489990234375,1348
1070,16.8419189453125,43.7230224609375,1366
1071,16.6810302734375,49.81396484375,1308
1072,16.81103515625,69.1510009765625,1258
1073,21.7410888671875,64.9420166015625,1357
1074,12.783935546875,63.010009765625,1310
1075,19.416015625,80.3919677734375,1252
1076,12.7940673828125,43.3309326171875,1181
1077,16.3909912109375,56.677001953125,1139
1078,16.4010009765625,121.0390625,1096
1079,18.5650634765625,46.366943359375,1063
1080,16.511962890625,63.8109130859375,1023
1081,12.2030029296875,41.386962890625,1003
1082,16.302001953125,47.0390625,978
1083,19.4071044921875,65.0030517578125,974
1084,42.2899169921875,40.8680419921875,950
1085,32.0009765625,51.7979736328125,938
1086,17.782958984375,63.1400146484375,930
1087,12.9739990234375,39.1539306640625,910
1088,16.470947265625,62.7879638671875,907
1089,11.9930419921875,48.761962890625,889
1090,19.5970458984375,48.1109619140625,877
1091,19.2359619140625,77.0059814453125,1022
1092,15.5689697265625,46.8079833984375,1005
1093,18.06298828125,61.95703125,986
1094,25.0380859375,247.2178955078125,7390
1095,21.531005859375,51.1259765625,6691
1096,17.4119873046875,69.1600341796875,5997
1097,17.4129638671875,68.2890625,5353
1098,18.2540283203125,96.44189453125,4811
1099,26.26904296875,86.9749755859375,4315
1100,55.5440673828125,83.2969970703125,3938
1101,18.845947265625,48.4720458984375,3563
1102,17.322021484375,47.9110107421875,3232
1103,21.1190185546875,46.18701171875,3013
1104,17.3330078125,51.9290771484375,2777
1105,15.9010009765625,58.541015625,2541
1106,14.45703125,51.76806640625,2360
1107,16.781982421875,86.9339599609375,2212
1108,21.0399169921875,72.10595703125,2076
1109,16.632080078125,52.3880615234375,1934
1110,13.0260009765625,49.843994140625,1788
1111,51.447021484375,42.9520263671875,1662
1112,34.5150146484375,53.8909912109375,1597
1113,19.947021484375,113.7950439453125,1590
1114,36.137939453125,198.174072265625,1591
1115,19.80810546875,54.08203125,1523
1116,20.177978515625,116.4000244140625,1479
1117,25.718994140625,39.5650634765625,1460
1118,36.6380615234375,64.10107421875,1386
1119,18.946044921875,51.5679931640625,1307
1120,16.281005859375,64.06103515625,1243
1121,11.7520751953125,39.4840087890625,1190
1122,17.1839599609375,61.72705078125,1150
1123,12.2330322265625,51.1259765625,1108
1124,16.7509765625,57.22802734375,1077
1125,12.824951171875,45.0260009765625,1042
1126,47.3800048828125,46.39794921875,1014
1127,18.6259765625,51.2469482421875,987
1128,15.97998046875,60.0830078125,973
1129,12.1419677734375,55.4949951171875,939
1130,13.8260498046875,51.5269775390625,922
1131,16.592041015625,55.5050048828125,905
1132,16.3909912109375,57.0980224609375,888
1133,25.51708984375,183.8380126953125,8079
1134,37.791015625,211.6690673828125,7227
1135,78.8289794921875,45.9659423828125,6481
1136,42.1090087890625,45.0250244140625,5899
1137,20.008056640625,69.450927734375,5292
1138,24.1669921875,42.8699951171875,4758
1139,17.322998046875,38.7640380859375,4279
1140,21.841064453125,118.875,3859
1141,23.9949951171875,103.677001953125,3499
1142,29.4459228515625,160.56298828125,3176
1143,58.801025390625,52.97998046875,3034
1144,17.113037109375,49.1939697265625,2762
1145,16.4420166015625,80.162109375,2515
1146,16.4310302734375,71.35498046875,2304
1147,11.700927734375,49.79296875,2123
1148,16.330078125,50.323974609375,1967
1149,17.5439453125,50.8060302734375,1833
1150,16.6419677734375,77.9169921875,1717
1151,77.3360595703125,53.7120361328125,1606
1152,17.7730712890625,70.7130126953125,1523
1153,16.882080078125,62.8389892578125,1443
1154,15.18896484375,50.27490234375,1372
1155,17.0919189453125,49.35302734375,1309
1156,19.555908203125,73.969970703125,1253
1157,15.6490478515625,87.5450439453125,1213
1158,17.4119873046875,67.0369873046875,1149
1159,18.656005859375,44.4849853515625,1106
1160,11.7720947265625,67.0079345703125,1072
1161,11.9119873046875,60.614990234375,1028
1162,12.092041015625,38.1319580078125,1016
1163,16.4208984375,76.825927734375,998
1164,15.840087890625,55.7550048828125,980
1165,15.7789306640625,62.1180419921875,955
1166,92.5050048828125,76.3638916015625,9282
1167,35.8790283203125,51.717041015625,8296
1168,34.343994140625,48.3319091796875,7394
1169,20.718994140625,41.008056640625,6686
1170,16.1500244140625,49.573974609375,5988
1171,16.9520263671875,84.1099853515625,5353
1172,16.6309814453125,72.24609375,4786
1173,12.9849853515625,58.970947265625,4290
1174,15.428955078125,30.7789306640625,3855
1175,12.4229736328125,17.905029296875,3489
1176,11.8330078125,55.715087890625,3142
1177,12.986083984375,31.6300048828125,2841
1178,15.239013671875,90.3809814453125,2583
1179,11.822998046875,62.0279541015625,2365
1180,12.1929931640625,44.14404296875,2163
1181,16.81201171875,47.489990234375,2004
1182,18.264892578125,43.6619873046875,1864
1183,12.222900390625,57.9100341796875,1747
1184,15.8299560546875,43.3509521484375,1638
1185,16.6829833984375,34.9970703125,1533
1186,12.2830810546875,39.7449951171875,1458
1187,20.0889892578125,104.0260009765625,1379
1188,19.125,52.2779541015625,1322
1189,16.0899658203125,40.9580078125,1261
1190,33.7640380859375,44.3739013671875,1195
1191,30.0469970703125,51.8690185546875,1159
1192,16.882080078125,46.718994140625,1128
1193,29.7769775390625,47.300048828125,1212
1194,18.2740478515625,45.626953125,1175
1195,12.173095703125,118.794921875,1149
1196,18.4849853515625,107.64306640625,1124
1197,18.7860107421875,126.4989013671875,1131
1198,18.466064453125,46.137939453125,1128
1199,15.1199951171875,50.89697265625,1100
1200,15.7789306640625,60.2940673828125,1096
1201,29.43603515625,94.7999267578125,1064
1202,16.2899169921875,39.7249755859375,1026
1203,28.3829345703125,62.0069580078125,988
1204,124.736083984375,54.4930419921875,8701
1205,88.3470458984375,47.7410888671875,7823
1206,16.85107421875,47.280029296875,6982
1207,17.924072265625,47.3289794921875,6234
1208,17.2530517578125,42.4410400390625,5563
1209,15.7288818359375,50.9468994140625,4984
1210,17.6929931640625,48.8009033203125,4496
1211,16.6719970703125,47.9500732421875,4066
1212,21.1199951171875,88.5780029296875,3669
1213,18.7060546875,53.090087890625,3313
1214,17.0830078125,175.64306640625,3119
1215,25.638916015625,48.5120849609375,2867
1216,18.14404296875,47.590087890625,2616
1217,16.44091796875,60.552978515625,2399
1218,16.7109375,40.0859375,2210
1219,13.5250244140625,146.5379638671875,2057
1220,16.23095703125,63.530029296875,1943
1221,30.028076171875,64.751953125,1983
1222,19.2559814453125,77.886962890625,1873
1223,16.1019287109375,43.4830322265625,1816
1224,17.9639892578125,42.7200927734375,1705
1225,18.583984375,154.373046875,1611
1226,32.4820556640625,101.48291015625,10947
1227,99.9100341796875,160.342041015625,9906
1228,20.6590576171875,125.217041015625,8829
1229,59.7130126953125,301.81103515625,7919
1230,19.8280029296875,97.5950927734375,7036
1231,18.06494140625,75.7939453125,6288
1232,40.2349853515625,43.873046875,5660
1233,15.7989501953125,104.0780029296875,5072
1234,19.697998046875,248.8499755859375,4554
1235,20.5589599609375,106.010009765625,4095
1236,20.5989990234375,103.737060546875,3704
1237,19.1669921875,43.4620361328125,3347
1238,18.3839111328125,31.8199462890625,3043
1239,16.6619873046875,64.031005859375,2762
1240,16.94189453125,44.073974609375,2522
1241,15.7099609375,96.7030029296875,2309
1242,19.156005859375,47.3299560546875,2146
1243,17.2530517578125,60.60400390625,1989
1244,22.944091796875,45.053955078125,2005
1245,16.22998046875,32.1610107421875,1885
1246,13.0140380859375,48.6619873046875,1760
1247,18.60498046875,41.7490234375,1656
1248,18.39501953125,50.5460205078125,1586
1249,16.5509033203125,107.5440673828125,1491
1250,44.1240234375,157.01806640625,10182
1251,18.946044921875,51.076904296875,9040
1252,15.6090087890625,91.54296875,8049
1253,19.72705078125,100.4599609375,7156
1254,17.9840087890625,80.8040771484375,6366
1255,18.7550048828125,80.762939453125,5685
1256,19.01708984375,97.8349609375,5090
1257,23.9049072265625,52.8900146484375,4569
1258,14.3079833984375,118.012939453125,4124
1259,19.846923828125,240.784912109375,3730
1260,19.5570068359375,55.134033203125,3410
1261,12.9749755859375,78.3380126953125,3105
1262,39.3250732421875,133.89306640625,2835
1263,32.9630126953125,51.22705078125,2640
1264,16.051025390625,151.166015625,2439
1265,138.6419677734375,155.242919921875,2226
1266,65.5340576171875,52.3480224609375,2103
1267,19.7369384765625,57.2789306640625,2095
1268,13.39501953125,97.655029296875,1962
1269,14.72802734375,59.7630615234375,1839
1270,46.3179931640625,124.324951171875,11466
1271,35.6270751953125,58.9610595703125,10282
1272,141.927978515625,42.8218994140625,9159
1273,15.4090576171875,53.8819580078125,8159
1274,13.2550048828125,42.4901123046875,7226
1275,17.133056640625,49.493896484375,6442
1276,16.0399169921875,908.76904296875,5762
1277,61.666015625,89.60009765625,5185
1278,15.569091796875,53.842041015625,4663
1279,17.31396484375,52.719970703125,4197
1280,17.0419921875,135.97705078125,3789
1281,19.8370361328125,51.386962890625,3430
1282,16.3609619140625,100.1380615234375,3100
1283,19.385986328125,85.8419189453125,2830
1284,18.155029296875,116.4990234375,2595
1285,19.5059814453125,51.01611328125,2423
1286,17.194091796875,50.0140380859375,2236
1287,18.7369384765625,139.7349853515625,2194
1288,17.742919921875,52.259033203125,2055
1289,16.8409423828125,64.612060546875,1907
1290,13.4149169921875,69.73193359375,1773
1291,15.6900634765625,96.02099609375,1681
1292,19.927978515625,86.02197265625,1592
1293,18.2850341796875,87.7369384765625,1498
1294,38.6629638671875,58.25,10309
1295,224.64404296875,69.751953125,9170
1296,18.625,27.3720703125,8196
1297,17.54296875,43.0419921875,7306
1298,132.5400390625,65.2330322265625,6526
1299,63.6800537109375,51.97802734375,5836
1300,16.1109619140625,52.1290283203125,5209
1301,15.75,167.5069580078125,4662
1302,42.0799560546875,50.5439453125,4196
1303,15.489013671875,41.81005859375,3793
1304,15.259033203125,41.6990966796875,3418
1305,16.06103515625,53.1400146484375,3112
1306,17.031982421875,99.2470703125,2826
1307,66.8670654296875,50.7960205078125,2599
1308,17.1820068359375,43.0810546875,2381
1309,17.1719970703125,50.2960205078125,2193
1310,20.509033203125,31.8409423828125,2161
1311,12.4630126953125,41.8389892578125,2001
1312,16.1099853515625,54.031982421875,1875
1313,18.5150146484375,47.6790771484375,1765
1314,13.5159912109375,70.2030029296875,1659
1315,20.6190185546875,59.623046875,1576
1316,12.1529541015625,43.33203125,1491
1317,16.4320068359375,55.5350341796875,1408
1318,20.7999267578125,109.5179443359375,1365
1319,19.466064453125,76.032958984375,1336
1320,19.24609375,559.3480224609375,1267
1321,26.8309326171875,268.47705078125,10654
1322,28.3739013671875,782.27001953125,9625
1323,25.947998046875,73.4090576171875,8667
1324,43.112060546875,39.5350341796875,7716
1325,12.593994140625,403.7139892578125,6902
1326,115.0479736328125,148.6510009765625,6176
1327,28.1929931640625,95.4210205078125,5756
1328,43.072021484375,49.093017578125,5171
1329,17.7640380859375,113.3638916015625,4652
1330,19.9979248046875,977.0579833984375,4185
1331,30.9190673828125,236.8480224609375,3867
1332,21.8809814453125,359.1800537109375,12320
1333,31.6400146484375,43.2919921875,11612
1334,18.5140380859375,68.3389892578125,10351
1335,26.8009033203125,79.4510498046875,9258
1336,24.385009765625,204.0550537109375,8244
1337,20.3289794921875,100.4189453125,7346
1338,18.31494140625,78.68798828125,6535
1339,21.22998046875,48.7130126953125,5986
1340,19.6370849609375,95.219970703125,5356
1341,46.0069580078125,148.3900146484375,4808
1342,52.5789794921875,36.238037109375,4324
1343,14.5579833984375,34.4149169921875,3908
1344,13.555908203125,33.89501953125,3528
1345,14.5079345703125,82.2550048828125,3198
1346,24.906982421875,67.2569580078125,3048
1347,21.178955078125,63.6109619140625,2831
1348,12.572998046875,108.2039794921875,2578
1349,20.97900390625,60.072998046875,2357
1350,17.373046875,46.8590087890625,2209
1351,21.4810791015625,54.8739013671875,2166
1352,27.2109375,34.8150634765625,11236
1353,14.3079833984375,63.5,9962
1354,18.5360107421875,40.5670166015625,8865
1355,43.1719970703125,50.304931640625,7891
1356,17.06201171875,51.528076171875,7006
1357,12.001953125,31.1490478515625,6251
1358,14.748046875,75.762939453125,5569
1359,22.4920654296875,55.324951171875,5133
1360,17.2139892578125,35.968017578125,4606
1361,27.9429931640625,38.2230224609375,4136
1362,24.5369873046875,50.89697265625,3751
1363,17.4229736328125,111.552001953125,3371
1364,56.1170654296875,71.8551025390625,3162
1365,18.5960693359375,55.083984375,2917
1366,13.2349853515625,791.14697265625,2675
1367,15.248046875,85.4620361328125,2490
1368,52.1190185546875,340.7239990234375,3133
1369,28.5550537109375,36.458984375,11319
1370,14.2359619140625,142.4990234375,10051
1371,25.739013671875,39.0350341796875,9230
1372,33.5830078125,165.7230224609375,8216
1373,21.7110595703125,104.2259521484375,7329
1374,15.5489501953125,37.7620849609375,6545
1375,13.6060791015625,36.719970703125,5855
1376,15.699951171875,183.988037109375,5244
1377,27.64306640625,91.302978515625,4819
1378,22.363037109375,56.5269775390625,4343
1379,34.656005859375,46.2869873046875,4194
1380,17.001953125,48.6220703125,3789
1381,29.4649658203125,142.7689208984375,3472
1382,27.001953125,72.2469482421875,3190
1383,16.260009765625,541.444091796875,3081
